occupation_code,occupation_label,occupation_category,occupation_active,itpi_eligibility,itpi_question_set,itpi_hazard_class,itpi_min_excess,itpi_min_premium,itpi_default_limit_pi,itpi_default_ri_pi,itpi_default_limit_ppl,itpi_endorsements,itpi_wording,ah_eligibility,ah_question_set,ah_hazard_class,ah_min_excess,ah_min_premium,ah_default_limit,ah_endorsements,ah_wording,gp_eligibility,gp_question_set,gp_hazard_class,gp_min_excess,gp_min_premium,gp_default_limit,gp_endorsements,gp_wording
01110010,Bulb Growing - Under Cover,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01110045,Plant Nursery Operation - Under Cover,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01110055,Seedling Growing - Under Cover,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01110060,Vine Stock Nursery Operation - Under Cover,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01120005,Bulb Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01120015,Fruit Tree Nursery Operation - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01120040,Ornamental Plant Propagating - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01120045,Plant Nursery Operation - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01120060,Vine Stock Nursery Operation - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01130005,Grass Growing - Turf,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01130015,Lawn Seed Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01140010,Display Foliage Growing - Under Cover,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01140020,Flower Growing - Under Cover,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01140025,Flower Seed Growing - Under Cover,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01150025,Flower Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01150030,Flower Seed Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01150080,Cut Flower Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01210015,Mushroom Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01220040,Herb Growing - Under Cover,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01220045,Hothouse Tomato Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01220105,Vegetable Growing - Under Cover,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01220110,Vegetable Seed Growing - Under Cover,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230020,Bean Growing - Outdoors (Except Dry Field Beans Or Soybeans),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230115,Garlic Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230140,Herb Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230165,Market Gardening,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230175,Melon Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230185,Onion Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230215,Potato Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230250,Seed Potato Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230280,Sugar Beet Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230290,Sweet Potato Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230300,Tomato Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230305,Truffle Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230315,Vegetable Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01230320,Vegetable Seed Growing - Outdoors,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01310340,Grape Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01310345,Grape Sun-drying,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01310355,Grapes Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01310360,Table Grape Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01310365,Vineyard Operation,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01310370,Viticulture,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01310375,Wine Grape Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01320010,Kiwifruit Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01330005,Berry Fruit Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01330045,Gooseberry Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01330050,Loganberry Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01330055,Mulberry Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01330060,Raspberry Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01330065,Red Or Black Currant Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01330075,Strawberry Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01340005,Apple Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01340010,Apples Sun-drying,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01340020,Nashi Pear Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01340025,Pear Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01340030,Pear Sun-drying,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01340035,Pome Fruit Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01340040,Pome Fruit Sun-drying,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01340045,Quince Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01350005,Apricot Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01350015,Cherry Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01350025,Nectarine Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01350030,Peach Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01350035,Plum Or Prune Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01350050,Stone Fruit Growing And Sun-Drying,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01360005,Citrus Fruit Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01370005,Olive Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390005,Almond Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390010,Avocado Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390020,Banana Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390030,Cashew Nut Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390040,Chestnut Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390045,Coconut Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390050,Custard Apple Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390060,Fig Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390065,Fruit Growing (Except Pome Stone Fruit Kiwi Fruit Or Grapes),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390070,Fruit Sun-drying (Except Pome Stone Fruit Or Grapes),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390080,Loquat Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390085,Macadamia Nut Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390090,Mango Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390095,Nuts Growing (Except Peanuts),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390100,Passionfruit Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390105,Pawpaw Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390110,Pecan Nut Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390115,Persimmon Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390120,Pineapple Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01390140,Walnut Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01410005,Agistment Service - Sheep,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01410020,Primary Production - Sheep And Wool,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01410025,Prime Lamb Raising,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01410030,Raw Sheep Milk Production,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01410080,Wool Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01420005,Agistment Service - Cattle,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01420030,Buffalo Domesticated Grazing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01420070,Primary Production - Cattle,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01420075,Stud Beef Cattle Breeding Or Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01430005,Beef Cattle Feedlot Operation,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01440050,Primary Production - Sheep And Cattle,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01450120,Mixed Farming - Grain - Sheep And/or Grain - Beef,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01450170,Primary Production - Beef Cattle And Grain,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01450235,Primary Production - Sheep And Cereal Grain,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01450275,Prime Lamb Raising And Cereal Grain Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01460005,Rice Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490005,Barley Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490025,Cereal Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490035,Coarse Grain Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490055,Field Pea Or Field Bean Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490060,Grain Seed Growing (Except Rice),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490090,Lupin Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490095,Maize Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490100,Millet Growing (Except Broom Millet),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490115,Oat Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490120,Oilseed Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490150,Safflower Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490165,Sorghum Growing (Except Forage Sorghum),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490170,Soya Beans Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490180,Sunflower Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01490190,Wheat Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01510005,Sugar Cane Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01520005,Cotton Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590015,Arrowroot Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590020,Bamboo Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590025,Broom Millet Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590030,Chicory Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590035,Clover Seed Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590040,Coffee Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590051,Farming - Crop And Plant Growing N.e.c.,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590055,Flax Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590065,Fodder Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590070,Forage Sorghum Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590075,Ginger Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590080,Hay Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590085,Hop Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590090,Jute Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590095,Lavender Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590105,Lucerne Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590110,Mustard Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590115,Pasture Growing For Hay Or Silage,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590120,Peanut Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590125,Pharmaceutical/cosmetic Plant Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590135,Ramie Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590145,Silage Production,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590155,Sudan Grass Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590160,Tea Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590175,Tobacco Farming Or Growing,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01590195,Vegetable Growing For Fodder,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01600010,Dairy Cattle Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01600020,Raw Cattle Milk Production,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01600035,Stud Dairy Cattle Breeding Or Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01710010,Chicken Farming - For Meat,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01710020,Duck Farming For Meat,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01710030,Game Bird Farming For Meat,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01710045,Goose Farming For Meat,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01710055,Poultry Farming For Meat,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01710065,Turkey Farming For Meat,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01720010,Duck Farming For Eggs,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01720015,Egg Farm Operation,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01720025,Game Bird Farming For Eggs,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01720040,Goose Farming For Eggs,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01720050,Poultry Farming For Eggs,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01720055,Poultry Hatchery Operation - Egg Breeds,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01720060,Turkey Farming For Eggs,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01800010,Deer Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01800020,Deer Velvet Production,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01910015,Horse Agistment Service,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01910025,Horse Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01910030,Stud Farm Operation - Horse,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01920015,Pig Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01930015,Beekeeping,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990010,Alpaca Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990020,Bird Breeding (Except Poultry Or Game Birds),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990025,Butterfly Breeding,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990040,Cat Breeding,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990050,Crocodile Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990060,Dog Breeding,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990065,Emu Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990075,Fur Skin Animal Farming - Including Possum And Ferret,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990090,Goat Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990095,Livestock Breeding (Except Beef Or Dairy Cattle Sheep Poultry Pigs Horses Or Deer),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990100,Livestock Farming (Except Beef Or Dairy Cattle Sheep Poultry Pigs Horses Or Deer),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990105,Livestock Raising (Except Beef Or Dairy Cattle Sheep Poultry Pigs Horses Or Deer),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990125,Ostrich Farming Or Breeding,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990130,Pet Breeding,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990145,Rabbit Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990150,Raising Or Breeding Farm Or Domestic Animals (Except Beef Or Dairy Cattle Sheep Poultry Pigs Horses Or Deer),01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
01990155,Snake Farming,01,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02010005,Aquaculture (Except Onshore Or Caged Aquaculture),02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02010035,Oyster Farming,02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02010050,Pearl Oyster Farming,02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02020005,Finfish Farming - Caged,02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02020006,Fish Farm (Offshore),02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02020010,Salmon Breeding Or Farming - Caged,02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02020020,Trout Farming - Caged,02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02020025,Tuna Farming - Caged,02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02030015,Crustaceans Or Molluscs Breeding Or Farming (Pond Or Tank),02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02030020,Fish Breeding Or Farming (Pond Or Tank),02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02030025,Fish Hatchery Operation,02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02030065,Salmon Farming (Pond Or Tank),02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02030080,Trout Breeding Or Farming (Pond Or Tank),02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
02030095,Yabbie Farming (Pond Or Tank),02,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03010020,Forest Product Gathering,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03010030,Forestry Operation,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03010055,Kauri Gum Digging,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03010075,Pine Cone Collecting,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03010085,Pine Plantation Operation,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03010090,Plantation - Forestry,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03010110,Resin Gathering,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03010125,Sphagnum Moss Gathering,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03020025,Firewood Cutting - Forest,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03020040,Forest Or Bush Pulpwood Cutting,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03020100,Mine Timber Hewing - Forest,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03020125,Pole Hewing - Forest,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03020140,Railway Sleeper Hewing,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03020160,Rough Shaping Of Forest Timber,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03020195,Timber Hewing - Forest,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03020200,Tree Cutting Or Felling,03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
03020245,"Wood And Timber Product Felling, Logging, Cutting And Hewing",03,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04110010,Crayfish Potting Marine Or Coastal,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04110015,Rock Lobster Fishing And Processing Aboard Vessel At Sea,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04110025,Rock Lobster Fishing Marine Or Coastal,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04110050,"Lobster, Crab Or Crayfish Fishing Or Potting",04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04120005,Prawn Fishing,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04120010,Prawn Fishing And Processing Aboard Vessel At Sea,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04120015,Scampi Fishing,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04130040,Squid Jigging,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04130050,Commercial Line Fishing,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04140065,Finfish Trawling,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04140125,Commercial Net Fishing Or Trawling,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04190005,Abalone Fishing,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04190045,Freshwater Fishing,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04190090,Ocean Or Coastal Water Fishery Products Gathering (Except Abalone Fishing),04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04190105,Oyster Fishing (Except From Cultivated Oyster Beds),04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04190115,Pearling (Except Pearl Oyster Farming),04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04190140,Seaweed - Algae - Collecting Or Harvesting,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04190170,Turtle Hunting,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200020,Bird Trapping,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200025,Buffalo Hunting,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200035,Crocodile Hunting,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200045,Culling Of Wild Animals,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200065,Dingo Hunting Or Trapping,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200070,Fur Skin Animal Hunting Or Trapping,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200090,Hunting Or Trapping Animals Birds Or Reptiles,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200095,Kangaroo Hunting,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200105,Mutton Bird Catching,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200135,Possum Hunting And Trapping,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200145,Rabbit Hunting Or Trapping,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
04200160,Snake Catching,04,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05100015,Forest Conservation Service,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05100035,Forest Nursery Operation Or Service,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05100045,Forest Pest Control Service (Except Aerial Or Wild Animal Control),05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05100055,Forest Planting,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05100095,Forestry Service,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05100115,Reforestation Service,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05100130,Timber Plantation Maintenance,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05100135,Timber Tract Maintenance,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05100140,Tree Pruning - Forest,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05100145,Tree Thinning - Forest,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05210005,Cotton Ginning,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05220010,Goat Shearing,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05220020,Livestock Shearing Service,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05220025,Sheep Shearing,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290005,Aerial Agricultural Service,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290010,Aerial Crop Spraying Or Dusting,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290020,Aerial Fertiliser Spreading Service,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290035,Aerial Mustering,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290050,Aerial Pest Control Or Baiting,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290070,Aerial Topdressing,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290080,Agricultural Contracting Service,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290090,Agricultural Irrigation Service,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290095,Agricultural Pedigree Record Service,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290100,Agricultural Pest Control Service (Except Wild Animal Control),05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290126,Agistment Services,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
05290130,Animal Branding Service,05,true,no,,,,,,,,,,no,,,,,,,,no,,,,,,,
